probe	filter_type	ar_method	period_number	period	amplitude	phase	phi	R_square	R2_adjust	coef_var	pvalue
247981_at	1	mle	1	22.30167598	0.013086635	10.27278792	-2.894214327	0.093552926	-0.087736489	0.029706114	0.611944811
251527_at	1	mle	1	23.07514451	0.046075821	9.796198951	-2.667430026	0.093558661	-0.087729607	0.11380402	0.611925454
257098_at	0	default	1	24	0.060582099	16.43065887	1.981648873	0.09355431	-0.087734828	0.190090241	0.61194014
251908_at	1	default	1	24	0.029758048	5.067903948	-1.326774151	0.093496936	-0.087803676	0.070417984	0.612133829
259215_at	1	mle	1	25.26582278	0.014787694	9.678296747	-2.40682967	0.093505029	-0.087793966	0.041672952	0.612106507
262187_at	0	default	1	24	0.127033166	2.040716281	-0.534258273	0.093488592	-0.087813689	0.284175338	0.612162002
262542_at	0	default	1	24	0.015127521	0.25540242	-0.066864197	0.093491792	-0.08780985	0.03942475	0.612151198
251858_at	0	default	1	24	0.047624673	23.3609088	0.167313684	0.093443497	-0.087867804	0.155918285	0.61231428
254499_at	0	default	1	24	0.052689095	22.05596702	0.508946644	0.093462638	-0.087844835	0.123143248	0.612249642
262846_at	0	default	1	24	0.023736748	9.838173973	-2.575627923	0.093447855	-0.087862574	0.077708286	0.612299563
247090_at	0	mle	1	22.05524862	0.033813233	10.13138444	-2.886268341	0.093367119	-0.087959457	0.073577961	0.612572264
257704_at	0	default	1	24	0.008383683	5.195784858	-1.360253295	0.093373859	-0.08795137	0.019178927	0.612549495
267257_at	0	default	1	24	0.053116874	7.149056838	-1.871618704	0.093357289	-0.087971254	0.115345433	0.612605473
249706_at	0	mle	1	23.48235294	0.075333865	0.145686629	-0.038981447	0.093282202	-0.088061358	0.179177471	0.612859191
264294_at	0	default	1	24	0.029630542	5.689019754	-1.489381889	0.093270934	-0.088074879	0.067023011	0.612897271
249364_at	0	default	1	24	0.155447398	5.813532683	-1.521979297	0.093232684	-0.08812078	0.344677627	0.613026558
262566_at	0	default	1	24	0.046301233	21.88639922	0.553339389	0.0932277	-0.08812676	0.111535815	0.613043403
265173_at	0	default	1	24	0.031636847	10.83067329	-2.835463638	0.093239262	-0.088112886	0.074339188	0.613004323
266475_at	0	default	1	24	0.056936886	0.075922021	-0.019876339	0.093220855	-0.088134973	0.145935301	0.613066542
258528_at	0	burg	1	26.61333333	0.045878117	14.15350732	2.941660661	0.093165878	-0.088200946	0.114793695	0.613252414
249775_at	0	default	1	24	0.038062093	19.16363208	1.26615816	0.093133489	-0.088239813	0.249762372	0.613361937
250683_x_at	0	default	1	24	0.113088946	3.429754389	-0.897907599	0.093138616	-0.088233661	0.264000495	0.6133446
251913_at	0	yule-walker	1	26.43708609	0.027856059	10.82384647	-2.572455711	0.09312625	-0.088248501	0.062606503	0.61338642
252454_at	1	yule-walker	1	27.72222222	0.031180917	9.317877052	-2.111877891	0.093135193	-0.088237768	0.072726346	0.613356175
262065_at	0	default	1	24	0.040931178	11.5978836	-3.036318826	0.093078081	-0.088306303	0.099265201	0.613549338
244936_at	0	default	1	24	0.032270428	16.97804171	1.838344381	0.092988647	-0.088413623	0.075487481	0.613851915
261425_at	0	default	1	24	0.028457147	8.180944569	-2.14176628	0.092980514	-0.088423384	0.093130721	0.613879439
265751_at	0	yule-walker	1	26.79194631	0.172995863	9.552720111	-2.240281835	0.093000537	-0.088399356	0.370409146	0.613811683
266629_at	0	default	1	24	0.104383864	22.29295297	0.446903868	0.092990111	-0.088411867	0.242105892	0.613846962
266383_at	0	yule-walker	1	27.91608392	0.141945436	10.74196192	-2.417736583	0.092968928	-0.088437286	0.318795587	0.613918646
246345_at	0	default	1	24	0.042801196	16.37532387	1.996135544	0.092956054	-0.088452735	0.109168459	0.613962214
249565_at	0	default	1	24	0.070749286	0.690830334	-0.180858959	0.092934184	-0.08847898	0.16974476	0.614036238
259576_at	0	default	1	24	0.143956872	4.458185936	-1.167150349	0.092930507	-0.088483392	0.385663179	0.614048682
247081_at	1	burg	1	26.79194631	0.059652026	12.45539234	-2.921009817	0.092902758	-0.08851669	0.168401728	0.614142612
253689_at	0	burg	1	23.62130178	0.02132209	7.998347906	-2.127533128	0.092882549	-0.088540941	0.047297388	0.614211028
263689_at	0	default	1	24	0.083576312	13.14451807	2.841958522	0.092889099	-0.088533081	0.208007578	0.614188853
245639_at	0	default	1	24	0.02264509	10.9690727	-2.871696516	0.092868265	-0.088558083	0.052522043	0.614259389
255518_at	0	default	1	24	0.039103832	3.04952082	-0.798362684	0.092823998	-0.088611203	0.102039452	0.614409279
253430_at	1	yule-walker	1	25.92207792	0.015585363	12.96934126	3.13958028	0.092783396	-0.088659924	0.037359188	0.614546784
248785_at	0	mle	1	21.23404255	0.020037157	1.931291863	-0.571472183	0.092734413	-0.088718704	0.048465287	0.614712706
AFFX-Athal-25SrRNA_s_at	1	burg	1	23.76190476	0.484768756	12.83031251	2.890560354	0.092730178	-0.088723786	0.930694316	0.614727053
259450_at	0	default	1	24	0.036780819	20.83270145	0.82919682	0.092652202	-0.088817357	0.084347894	0.614991265
259859_at	0	default	1	24	0.03952492	16.03930162	2.084105961	0.092624006	-0.088851193	0.11349086	0.615086827
267490_at	0	yule-walker	1	21.57837838	0.048265682	18.15611081	0.996494774	0.09259506	-0.088885928	0.113986471	0.615184941
251111_at	0	default	1	24	0.030111016	6.648538933	-1.740583422	0.092536016	-0.088956781	0.069421983	0.615385115
254623_at	0	default	1	24	0.0291704	0.737852536	-0.193169342	0.09254185	-0.08894978	0.07545439	0.615365335
245892_at	1	burg	1	26.79194631	0.103198526	11.38359241	-2.669653773	0.092503971	-0.088995235	0.224586	0.615493779
249478_at	1	yule-walker	1	26.09150327	0.020229327	12.46308763	-3.001279315	0.092351393	-0.089178329	0.047856358	0.61601137
247646_at	1	mle	1	20.90052356	0.014274044	11.67891248	2.772231572	0.092296462	-0.089244245	0.034621494	0.616197795
254344_at	0	burg	1	23.48235294	0.012968535	21.2012719	0.610350032	0.092277496	-0.089267005	0.032279649	0.616262175
258682_at	0	default	1	24	0.053698453	16.83697648	1.875275172	0.092284228	-0.089258926	0.13603393	0.616239322
245105_at	1	mle	1	20.79166667	0.110380434	7.207329704	-2.1780355	0.092224845	-0.089330186	0.276006223	0.616440922
247989_at	0	default	1	24	0.047028914	9.858357635	-2.580911994	0.092221639	-0.089334033	0.105619385	0.616451808
248116_at	1	yule-walker	1	25.26582278	0.021214719	11.29790444	-2.809598872	0.092238246	-0.089314105	0.049087591	0.616395424
262554_at	0	default	1	24	0.100056675	16.9067723	1.85700267	0.092232531	-0.089320963	0.242951625	0.616414827
249699_at	0	default	1	24	0.019392995	0.414142077	-0.108422142	0.092207313	-0.089351224	0.045565938	0.616500452
252767_at	1	mle	1	21.23404255	0.074732921	13.31400525	2.343551015	0.092172074	-0.089393511	0.161368142	0.616620117
250792_at	1	default	1	24	0.016015532	19.06926818	1.290862573	0.092141479	-0.089430225	0.040685831	0.616724029
264739_at	0	default	1	24	0.093990076	22.4358248	0.409500111	0.092140736	-0.089431116	0.22304667	0.616726552
267641_at	0	default	1	24	0.018954734	23.3710234	0.164665688	0.092160326	-0.089407609	0.047064046	0.616660018
246383_at	1	mle	1	24.79503106	0.019897783	11.63215158	-2.947645589	0.092108762	-0.089469486	0.047246653	0.616835164
252499_s_at	0	burg	1	22.17777778	0.034564543	7.769755207	-2.201249027	0.092107903	-0.089470516	0.077097099	0.616838082
255620_at	0	default	1	24	0.085098375	22.10633371	0.495760675	0.092116582	-0.089460102	0.199752064	0.616808601
258258_at	0	default	1	24	0.02529886	0.105712557	-0.027675483	0.092065933	-0.089520881	0.058684537	0.616980673
250458_s_at	0	default	1	24	0.018737057	13.20425543	2.82631932	0.09199376	-0.089607488	0.045687589	0.617225934
250308_at	1	mle	1	20.06030151	0.040393927	5.70098876	-1.785634618	0.091969237	-0.089636915	0.095413398	0.617309285
252266_at	0	burg	1	21.46236559	0.008443427	8.949127453	-2.619889494	0.091952353	-0.089657176	0.019562362	0.617366679
263759_at	0	default	1	24	0.030648682	19.20765578	1.254632782	0.091894327	-0.089726808	0.068494806	0.617563961
247172_at	0	default	1	24	0.09527668	5.169741556	-1.353435175	0.091882742	-0.089740709	0.214197259	0.617603353
260414_at	0	default	1	24	0.046924038	9.516507064	-2.491415723	0.091816921	-0.089819695	0.134284196	0.617827208
264756_at	0	default	1	24	0.029176204	10.02520279	-2.624591952	0.091821093	-0.089814689	0.074323412	0.617813019
249399_at	0	mle	1	21.01052632	0.061542556	12.54065768	2.532909141	0.091787997	-0.089854403	0.138308692	0.617925597
262106_at	0	default	1	24	0.003274454	1.242261408	-0.325223276	0.09178307	-0.089860316	0.007876223	0.61794236
255122_at	1	yule-walker	1	27.53103448	0.084637151	10.01694379	-2.286086057	0.091697563	-0.089962924	0.174481142	0.618233304
266530_at	1	mle	1	20.79166667	0.017010909	11.55988526	2.789819316	0.09168941	-0.089972708	0.038733114	0.618261052
249935_at	1	mle	1	20.57731959	0.039350263	11.63199989	2.731410232	0.091633002	-0.090040398	0.087693618	0.618453054
255975_at	0	mle	1	23.76190476	0.092390588	22.80383161	0.253336222	0.091587915	-0.090094502	0.217710063	0.618606552
247227_at	1	default	1	24	0.286122949	22.63083337	0.358446986	0.091554424	-0.090134691	0.586097826	0.618720593
248575_at	0	default	1	24	0.021538027	17.87431889	1.603699563	0.091548027	-0.090142368	0.048801888	0.618742378
263144_at	0	default	1	24	0.008897937	6.599058824	-1.72762956	0.091528736	-0.090165516	0.020281394	0.618808075
265136_at	0	default	1	24	0.109314464	2.135561607	-0.559088721	0.091477222	-0.090227334	0.247672641	0.618983541
249468_at	0	mle	1	20.68393782	0.010521433	10.52003186	3.087502254	0.091444641	-0.090266431	0.02416733	0.619094536
247190_at	0	default	1	24	0.08979626	20.80157401	0.837345967	0.091398917	-0.0903213	0.210234522	0.619250337
245864_at	0	default	1	24	0.024402141	5.351648733	-1.401058362	0.091341537	-0.090390156	0.061776237	0.619445896
250078_at	0	default	1	24	0.00745746	5.720892278	-1.497726096	0.091334635	-0.090398438	0.017165395	0.619469421
250081_at	0	default	1	24	0.085039524	5.554075864	-1.454053661	0.091335208	-0.09039775	0.189547776	0.619467467
258981_at	0	yule-walker	1	26.79194631	0.147594183	9.476077152	-2.222307706	0.091339405	-0.090392714	0.308208258	0.619453161
267206_at	0	default	1	24	0.029975967	2.906565001	-0.760936938	0.091372291	-0.090353251	0.073602566	0.619341075
267575_at	0	default	1	24	0.023903826	12.64098403	2.973783426	0.09133284	-0.090400591	0.063011932	0.619475538
257881_at	0	default	1	24	0.005683277	3.325093501	-0.870507443	0.091317878	-0.090418547	0.013811964	0.619526544
256132_at	0	default	1	24	0.116479026	23.01170512	0.258734994	0.091287262	-0.090455286	0.275155277	0.619630917
246388_at	0	default	1	24	0.035034449	11.24927956	-2.945054501	0.091272015	-0.090473582	0.087456746	0.619682902
254510_at	1	mle	1	22.05524862	0.016619498	10.67995362	-3.04254687	0.0911947	-0.09056636	0.037437901	0.619946561
256885_at	0	default	1	24	0.032235703	16.52894539	1.955917523	0.09115847	-0.090609836	0.074647318	0.620070144
261575_at	0	default	1	24	0.06834874	12.52050127	3.005325739	0.091181856	-0.090581773	0.157017655	0.619990371
263733_at	0	burg	1	22.55367232	0.024472505	7.561334911	-2.106498124	0.091178769	-0.090585477	0.05633295	0.620000901
265445_at	0	default	1	24	0.02613477	18.62361727	1.407533708	0.091164685	-0.090602377	0.060277488	0.620048941
265975_at	0	burg	1	20.90052356	0.023405267	11.10350392	2.945212817	0.09116712	-0.090599456	0.053964856	0.620040637
267487_at	0	mle	1	22.42696629	0.006305	8.132461672	-2.278407299	0.091180626	-0.090583248	0.014603474	0.619994565
247731_at	0	yule-walker	1	25.42675159	0.025895684	2.836154703	-0.700840038	0.091080002	-0.090703998	0.059233251	0.620337871
254554_at	0	default	1	24	0.021454068	6.356697641	-1.664179551	0.091104825	-0.090674211	0.056032104	0.620253167
262449_at	0	default	1	24	0.025146493	5.578520342	-1.46045321	0.091099221	-0.090680935	0.057973036	0.620272287
266295_at	0	default	1	24	0.040865367	13.65221815	2.709042954	0.091084408	-0.09069871	0.103510235	0.620322833
259274_at	1	burg	1	20.79166667	0.075722072	2.323694892	-0.702214298	0.091039053	-0.090753136	0.247514822	0.62047762
260549_at	1	mle	1	20.57731959	0.065565488	15.62452813	1.512310988	0.091041775	-0.09074987	0.149826631	0.62046833
259923_at	0	burg	1	22.55367232	0.076171201	9.757787006	-2.718403597	0.090992464	-0.090809043	0.162075986	0.620636649
247050_at	0	default	1	24	0.039861514	23.03780383	0.251902369	0.090973466	-0.090831841	0.101688636	0.620701509
260911_at	1	yule-walker	1	25.26582278	0.015319841	13.30994298	2.973226282	0.090961345	-0.090846385	0.040756474	0.620742891
252583_at	0	default	1	24	0.066944344	23.59724042	0.105442213	0.090875613	-0.090949265	0.174002309	0.621035662
260054_at	1	mle	1	27.15646259	0.029912394	12.35816157	-2.859305366	0.090826888	-0.091007735	0.083833927	0.621202103
245664_at	0	burg	1	21.69565217	0.054181933	10.61544693	-3.074294316	0.090805964	-0.091032843	0.126899054	0.621273589
259243_at	0	default	1	24	0.024732286	4.66102389	-1.220253201	0.090814439	-0.091022673	0.071233558	0.621244633
253920_at	0	default	1	24	0.026475949	19.42033335	1.198953924	0.090789687	-0.091052376	0.071456019	0.621329203
245006_at	1	default	1	24	0.058944824	20.66658958	0.872684806	0.090761696	-0.091085965	0.13241043	0.62142485
245766_at	0	yule-walker	1	25.75483871	0.133358726	12.09955742	-2.951824402	0.090756857	-0.091091771	0.301260445	0.621441386
266638_at	0	mle	1	23.48235294	0.030769676	0.710683669	-0.190157996	0.090774415	-0.091070702	0.097475859	0.621381387
263816_at	0	default	1	24	0.020968502	6.645060558	-1.739672786	0.09072135	-0.09113438	0.0475605	0.621562736
247797_at	0	default	1	24	0.036398588	4.700578955	-1.230608693	0.090684071	-0.091179115	0.085234092	0.621690161
248150_at	0	default	1	24	0.037161812	20.13985825	1.010582747	0.090654425	-0.09121469	0.084863146	0.621791511
259658_at	1	burg	1	20.57731959	0.028338835	0.236631986	-0.072254436	0.090625737	-0.091249115	0.065037976	0.621889598
261759_at	1	mle	1	21.57837838	0.0286592	11.50945611	2.931865562	0.090658826	-0.091209409	0.064850606	0.621776465
264950_at	1	mle	1	20.47179487	0.023533334	11.14637129	2.862150819	0.090621006	-0.091254792	0.054377356	0.621905775
265018_s_at	0	burg	1	23.62130178	0.032113999	7.725330214	-2.054911357	0.090670375	-0.09119555	0.075815286	0.621736982
267124_at	1	mle	1	22.17777778	0.013657575	8.423907786	-2.386576967	0.090647531	-0.091222963	0.031752421	0.621815082
267283_at	1	mle	1	21.93406593	0.030182209	11.3674382	3.026893433	0.090618559	-0.09125773	0.067055036	0.621914145
258120_at	0	yule-walker	1	22.81142857	0.034686596	7.808344015	-2.150732131	0.090597824	-0.091282612	0.081308219	0.62198505
248988_at	0	burg	1	23.07514451	0.045779862	12.11705666	2.983803485	0.090576884	-0.091307739	0.106377077	0.62205666
245223_at	0	mle	1	27.72222222	0.015600992	25.835872	0.427537443	0.090544583	-0.0913465	0.036287372	0.62216714
252848_at	0	yule-walker	1	26.79194631	0.027800436	3.419139374	-0.801848661	0.090540521	-0.091351374	0.065202722	0.622181034
260532_at	0	burg	1	27.91608392	0.023196311	0.309503674	-0.069661237	0.090554535	-0.091334558	0.06092514	0.622133099
267573_at	0	default	1	24	0.006576822	3.403617534	-0.891064987	0.090504403	-0.091394717	0.015888625	0.622304592
245963_at	0	default	1	24	0.02738478	10.49525676	-2.747651795	0.090442001	-0.091469599	0.071730971	0.622518106
257537_at	1	default	1	24	0.029115136	5.844595235	-1.530111454	0.09045907	-0.091449116	0.068533205	0.622459698
262425_at	0	mle	1	21.93406593	0.010247476	8.810634356	-2.52387535	0.090446367	-0.091464359	0.023769456	0.622503165
267306_at	0	default	1	24	0.04983198	0.936862246	-0.245269962	0.090417989	-0.091498413	0.135964435	0.622600281
252961_at	0	default	1	24	0.034698069	19.45843084	1.188980027	0.090380818	-0.091543019	0.080321907	0.62272751
261010_at	1	default	1	24	0.021443707	5.123888398	-1.341430846	0.09035904	-0.091569152	0.053396632	0.622802057
249980_at	1	yule-walker	1	24.95	0.024858663	13.94456607	2.771510251	0.090302929	-0.091636485	0.06049651	0.622994168
257930_at	1	mle	1	21.81420765	0.00303255	9.783904147	-2.818075438	0.090269942	-0.09167607	0.007452753	0.623107132
259638_at	0	default	1	24	0.028819665	20.1090752	1.018641731	0.090289301	-0.091652839	0.064780523	0.623040836
262299_at	0	yule-walker	1	27.72222222	0.037328368	11.3273356	-2.567317584	0.090273663	-0.091671604	0.083706822	0.623094387
265406_at	1	mle	1	21.69565217	0.070018292	9.634173532	-2.790111913	0.09025134	-0.091698392	0.160114071	0.62317084
265600_at	1	mle	1	20.90052356	0.068402304	4.352918107	-1.308588802	0.090257405	-0.091691114	0.162844156	0.623150067
265687_s_at	1	mle	1	23.62130178	0.028919531	10.26608944	-2.730744603	0.090270207	-0.091675752	0.065828293	0.623106223
267548_at	0	default	1	24	0.061643334	21.38542601	0.684493869	0.090273545	-0.091671746	0.134967901	0.623094792
251416_at	1	burg	1	26.61333333	0.043772595	11.37682045	-2.68597211	0.090208215	-0.091750143	0.113276793	0.623318556
254556_at	1	mle	1	21.93406593	0.043615716	14.65953734	2.083845799	0.090199837	-0.091760196	0.098632262	0.623347255
245235_at	1	default	1	24	0.024006442	12.49840906	3.011109467	0.090135989	-0.091836814	0.058348831	0.623566014
245301_at	0	default	1	24	0.020055001	8.748101611	-2.290247646	0.09016627	-0.091800476	0.044848926	0.623462255
249928_at	0	default	1	24	0.062856315	1.936292454	-0.506920179	0.090118203	-0.091858156	0.161964832	0.623626962
256489_at	0	default	1	24	0.206546738	21.29560603	0.708008686	0.090138296	-0.091834045	0.49521436	0.623558108
256540_at	1	mle	1	26.26315789	0.047828285	10.32804822	-2.470877307	0.09012049	-0.091855411	0.117489001	0.623619123
256630_at	1	default	1	24	0.121901655	0.348165831	-0.091149602	0.090131508	-0.09184219	0.288315079	0.623581367
260775_at	0	mle	1	25.58974359	0.017227239	20.54238789	1.239303983	0.090169827	-0.091796208	0.055509634	0.623450069
250037_at	1	yule-walker	1	27.53103448	0.015045333	9.543867209	-2.178119615	0.09008824	-0.091894112	0.035634222	0.623729652
263307_at	0	default	1	24	0.026470394	1.615367409	-0.422902199	0.090094416	-0.091886701	0.063065506	0.623708484
261989_at	1	mle	1	21.57837838	0.018885991	10.76622061	-3.13490467	0.090052594	-0.091936887	0.04354567	0.623851834
262553_at	0	default	1	24	0.016381261	12.98189096	2.8845342	0.090054834	-0.0919342	0.040669817	0.623844157
256407_at	0	default	1	24	0.053670982	23.83259033	0.04382775	0.090034942	-0.091958069	0.129913783	0.623912345
256369_at	1	yule-walker	1	27.34246575	0.071621336	10.30096529	-2.36711913	0.090011534	-0.09198616	0.161292134	0.6239926
262579_at	1	mle	1	22.94252874	0.009303373	19.30864347	0.995198689	0.090018037	-0.091978355	0.021579554	0.623970303
245508_at	0	default	1	24	0.036008683	22.16299193	0.480927589	0.089957842	-0.09205059	0.082978539	0.624176708
249449_at	0	default	1	24	0.013012575	8.522214502	-2.231110539	0.089952808	-0.092056631	0.031161342	0.624193973
